Grand Prix,Race,Circuit ,Year,Driver,Stop ,Lap Stop,Time,Duration,,,
Singapore,14,Marina Bay Street Circuit,2014,Jenson Button,2,31,21:04:39,28.627,,,
Singapore,14,Marina Bay Street Circuit,2014,Kimi Raikkonen,3,31,21:04:42,30.194,,,
Singapore,14,Marina Bay Street Circuit,2014,Nico Hulkenberg,3,31,21:05:18,30.415,,,
Singapore,14,Marina Bay Street Circuit,2014,Adrian Sutil,3,31,21:06:15,30.672,,,
Singapore,14,Marina Bay Street Circuit,2014,Pastor Maldonado,4,31,21:06:18,29.655,,,
Singapore,14,Marina Bay Street Circuit,2014,Max Chilton,3,41,21:28:56,29.877,,,
Singapore,14,Marina Bay Street Circuit,2014,Daniil Kvyat,3,43,21:32:14,31.092,,,
Singapore,14,Marina Bay Street Circuit,2014,Jean-Eric Vergne,3,44,21:34:02,30.111,,,
Singapore,14,Marina Bay Street Circuit,2014,Sergio Perez,4,44,21:34:11,29.339,,,
Singapore,14,Marina Bay Street Circuit,2014,Jules Bianchi,3,45,21:36:16,29.752,,,
Singapore,14,Marina Bay Street Circuit,2014,Kevin Magnussen,3,46,21:37:54,28.706,,,
Singapore,14,Marina Bay Street Circuit,2014,Lewis Hamilton,3,52,21:48:32,29.284,,,
Singapore,13,Marina Bay Street Circuit,2015,Romain Grosjean,1,9,20:20:55,30.64,,,
Singapore,13,Marina Bay Street Circuit,2015,Fernando Alonso,1,10,20:22:46,34.237,,,
Singapore,13,Marina Bay Street Circuit,2015,Carlos Sainz,1,10,20:22:46,34.97,,,
Singapore,13,Marina Bay Street Circuit,2015,Marcus Ericsson,1,10,20:22:52,29.589,,,
Singapore,13,Marina Bay Street Circuit,2015,Pastor Maldonado,1,10,20:22:55,29.762,,,
Singapore,13,Marina Bay Street Circuit,2015,Nico Hulkenberg,1,11,20:24:36,30.868,,,
Singapore,13,Marina Bay Street Circuit,2015,Daniil Kvyat,1,12,20:26:14,29.159,,,
Singapore,13,Marina Bay Street Circuit,2015,Felipe Massa,1,12,20:26:28,31.38,,,
Singapore,13,Marina Bay Street Circuit,2015,Sebastian Vettel,1,13,20:28:04,29.172,,,
Singapore,13,Marina Bay Street Circuit,2015,Daniel Ricciardo,1,13,20:28:10,31.307,,,
Singapore,13,Marina Bay Street Circuit,2015,Kimi Raikkonen,1,13,20:28:15,30.031,,,
Singapore,13,Marina Bay Street Circuit,2015,Lewis Hamilton,1,13,20:28:21,28.917,,,
Singapore,13,Marina Bay Street Circuit,2015,Nico Rosberg,1,13,20:28:30,30.562,,,
Singapore,13,Marina Bay Street Circuit,2015,Valtteri Bottas,1,13,20:28:34,29.26,,,
Singapore,13,Marina Bay Street Circuit,2015,Sergio Perez,1,13,20:28:45,29.732,,,
Singapore,13,Marina Bay Street Circuit,2015,Felipe Nasr,1,13,20:28:53,29.679,,,
Singapore,13,Marina Bay Street Circuit,2015,Jenson Button,1,13,20:28:57,01:05.3,,,
Singapore,13,Marina Bay Street Circuit,2015,Max Verstappen,1,12,20:29:01,31.207,,,
Singapore,13,Marina Bay Street Circuit,2015,Alexander Rossi,1,13,20:29:50,31.18,,,
Singapore,13,Marina Bay Street Circuit,2015,Felipe Massa,2,14,20:31:49,29.907,,,
Singapore,13,Marina Bay Street Circuit,2015,Will Stevens,1,14,20:32:23,30.398,,,
Singapore,13,Marina Bay Street Circuit,2015,Romain Grosjean,2,26,20:57:10,29.826,,,
Singapore,13,Marina Bay Street Circuit,2015,Pastor Maldonado,2,27,20:59:08,29.223,,,
Singapore,13,Marina Bay Street Circuit,2015,Marcus Ericsson,2,28,21:01:10,29.857,,,
Singapore,13,Marina Bay Street Circuit,2015,Carlos Sainz,2,28,21:01:11,29.742,,,
Singapore,13,Marina Bay Street Circuit,2015,Felipe Massa,3,29,21:03:13,24.415,,,
Singapore,13,Marina Bay Street Circuit,2015,Daniil Kvyat,2,33,21:10:11,32.924,,,
Singapore,13,Marina Bay Street Circuit,2015,Sergio Perez,2,34,21:12:15,29.676,,,
Singapore,13,Marina Bay Street Circuit,2015,Felipe Nasr,2,34,21:12:23,29.917,,,
Singapore,13,Marina Bay Street Circuit,2015,Max Verstappen,2,36,21:16:29,30.844,,,
Singapore,13,Marina Bay Street Circuit,2015,Marcus Ericsson,3,36,21:16:40,29.398,,,
Singapore,13,Marina Bay Street Circuit,2015,Sebastian Vettel,2,37,21:17:26,29.273,,,
Singapore,13,Marina Bay Street Circuit,2015,Daniel Ricciardo,2,37,21:17:32,29.419,,,
Singapore,13,Marina Bay Street Circuit,2015,Alexander Rossi,2,36,21:17:38,32.036,,,
Singapore,13,Marina Bay Street Circuit,2015,Kimi Raikkonen,2,37,21:17:42,30.689,,,
Singapore,13,Marina Bay Street Circuit,2015,Nico Rosberg,2,37,21:17:55,29.887,,,
Singapore,13,Marina Bay Street Circuit,2015,Valtteri Bottas,2,37,21:18:06,29.239,,,
Singapore,13,Marina Bay Street Circuit,2015,Jenson Button,2,37,21:18:41,30.106,,,
Singapore,13,Marina Bay Street Circuit,2015,Carlos Sainz,3,37,21:19:08,29.885,,,
Singapore,13,Marina Bay Street Circuit,2015,Will Stevens,2,37,21:20:15,37.847,,,
Singapore,13,Marina Bay Street Circuit,2015,Jenson Button,3,41,21:28:16,37.822,,,
Singapore,13,Marina Bay Street Circuit,2015,Pastor Maldonado,3,54,21:53:08,29.996,,,
Singapore,15,Marina Bay Street Circuit,2016,Nico Rosberg,1,1,20:06:14,26.35,,,
Singapore,15,Marina Bay Street Circuit,2016,Daniel Ricciardo,1,1,20:06:15,25.925,,,
Singapore,15,Marina Bay Street Circuit,2016,Lewis Hamilton,1,1,20:06:19,24.453,,,
Singapore,15,Marina Bay Street Circuit,2016,Kimi Raikkonen,1,1,20:06:21,24.874,,,
Singapore,15,Marina Bay Street Circuit,2016,Fernando Alonso,1,1,20:06:22,24.649,,,
Singapore,15,Marina Bay Street Circuit,2016,Daniil Kvyat,1,1,20:06:24,24.584,,,
Singapore,15,Marina Bay Street Circuit,2016,Carlos Sainz,1,1,20:06:25,25.973,,,
Singapore,15,Marina Bay Street Circuit,2016,Max Verstappen,1,1,20:06:26,25.74,,,
Singapore,15,Marina Bay Street Circuit,2016,Felipe Massa,1,1,20:06:27,25.929,,,
Singapore,15,Marina Bay Street Circuit,2016,Kevin Magnussen,1,1,20:06:28,25.816,,,
Singapore,15,Marina Bay Street Circuit,2016,Marcus Ericsson,1,1,20:06:30,26.135,,,
Singapore,15,Marina Bay Street Circuit,2016,Sergio Perez,1,1,20:06:31,32.821,,,
Singapore,15,Marina Bay Street Circuit,2016,Esteban Gutierrez,1,1,20:06:32,26.519,,,
Singapore,15,Marina Bay Street Circuit,2016,Jenson Button,1,1,20:06:33,42.815,,,
Singapore,15,Marina Bay Street Circuit,2016,Valtteri Bottas,1,1,20:06:40,32.709,,,
Singapore,15,Marina Bay Street Circuit,2016,Pascal Wehrlein,1,1,20:06:42,24.308,,,
Singapore,15,Marina Bay Street Circuit,2016,Esteban Ocon,1,1,20:06:43,24.343,,,
Singapore,15,Marina Bay Street Circuit,2016,Felipe Nasr,1,1,20:06:44,25.057,,,
Singapore,15,Marina Bay Street Circuit,2016,Jolyon Palmer,1,1,20:06:45,25.211,,,
Singapore,15,Marina Bay Street Circuit,2016,Sebastian Vettel,1,1,20:06:48,24.342,,,
Singapore,15,Marina Bay Street Circuit,2016,Carlos Sainz,2,7,20:18:50,29.846,,,
Singapore,15,Marina Bay Street Circuit,2016,Marcus Ericsson,2,8,20:20:49,29.706,,,
Singapore,15,Marina Bay Street Circuit,2016,Jolyon Palmer,2,11,20:26:49,28.847,,,
Singapore,15,Marina Bay Street Circuit,2016,Max Verstappen,2,13,20:30:12,28.815,,,
Singapore,15,Marina Bay Street Circuit,2016,Fernando Alonso,2,14,20:31:59,29.401,,,
Singapore,15,Marina Bay Street Circuit,2016,Daniel Ricciardo,2,15,20:33:33,28.89,,,
Singapore,15,Marina Bay Street Circuit,2016,Lewis Hamilton,2,15,20:33:37,29.15,,,
Singapore,15,Marina Bay Street Circuit,2016,Daniil Kvyat,2,15,20:33:53,30.301,,,
Singapore,15,Marina Bay Street Circuit,2016,Valtteri Bottas,2,15,20:34:33,28.78,,,
Singapore,15,Marina Bay Street Circuit,2016,Jenson Button,2,15,20:34:34,28.998,,,
Singapore,15,Marina Bay Street Circuit,2016,Nico Rosberg,2,16,20:35:17,30.546,,,
Singapore,15,Marina Bay Street Circuit,2016,Felipe Massa,2,16,20:35:53,28.682,,,
Singapore,15,Marina Bay Street Circuit,2016,Kimi Raikkonen,2,17,20:37:28,29.041,,,
Singapore,15,Marina Bay Street Circuit,2016,Kevin Magnussen,2,17,20:37:54,28.759,,,
Singapore,15,Marina Bay Street Circuit,2016,Felipe Nasr,2,17,20:38:03,30.297,,,
Singapore,15,Marina Bay Street Circuit,2016,Esteban Gutierrez,2,18,20:39:52,30.307,,,
Singapore,15,Marina Bay Street Circuit,2016,Pascal Wehrlein,2,18,20:40:10,30.532,,,
Singapore,15,Marina Bay Street Circuit,2016,Esteban Ocon,2,19,20:42:20,01:44.4,,,
Singapore,15,Marina Bay Street Circuit,2016,Sebastian Vettel,2,24,20:51:16,28.924,,,
Singapore,15,Marina Bay Street Circuit,2016,Sergio Perez,2,25,20:53:08,28.742,,,
Singapore,15,Marina Bay Street Circuit,2016,Marcus Ericsson,3,25,20:53:46,29.468,,,
Singapore,15,Marina Bay Street Circuit,2016,Max Verstappen,3,27,20:56:59,28.948,,,
Singapore,15,Marina Bay Street Circuit,2016,Carlos Sainz,3,27,20:57:18,29.32,,,
Singapore,15,Marina Bay Street Circuit,2016,Jenson Button,3,27,20:57:36,29.025,,,
Singapore,15,Marina Bay Street Circuit,2016,Felipe Massa,3,28,20:58:52,29.578,,,
Singapore,15,Marina Bay Street Circuit,2016,Valtteri Bottas,3,30,21:03:12,28.545,,,
Singapore,15,Marina Bay Street Circuit,2016,Daniel Ricciardo,3,32,21:05:33,28.921,,,
Singapore,15,Marina Bay Street Circuit,2016,Nico Rosberg,3,33,21:07:19,28.97,,,
Singapore,15,Marina Bay Street Circuit,2016,Valtteri Bottas,4,32,21:07:22,01:03.7,,,
Singapore,15,Marina Bay Street Circuit,2016,Kimi Raikkonen,3,33,21:07:36,29.135,,,
Singapore,15,Marina Bay Street Circuit,2016,Lewis Hamilton,3,34,21:09:30,28.421,,,
Singapore,15,Marina Bay Street Circuit,2016,Fernando Alonso,3,34,21:10:00,30.381,,,
Singapore,15,Marina Bay Street Circuit,2016,Jolyon Palmer,3,34,21:11:01,28.804,,,
Singapore,15,Marina Bay Street Circuit,2016,Felipe Nasr,3,35,21:12:35,29.537,,,
Singapore,15,Marina Bay Street Circuit,2016,Esteban Ocon,3,34,21:12:43,30.614,,,
Singapore,15,Marina Bay Street Circuit,2016,Esteban Gutierrez,3,36,21:14:20,30.16,,,
Singapore,15,Marina Bay Street Circuit,2016,Pascal Wehrlein,3,36,21:14:53,30.471,,,
Singapore,15,Marina Bay Street Circuit,2016,Marcus Ericsson,4,36,21:15:00,29.68,,,
Singapore,15,Marina Bay Street Circuit,2016,Daniil Kvyat,3,37,21:15:47,29.205,,,
Singapore,15,Marina Bay Street Circuit,2016,Kevin Magnussen,3,38,21:17:53,29.754,,,
Singapore,15,Marina Bay Street Circuit,2016,Sebastian Vettel,3,42,21:24:58,29.391,,,
Singapore,15,Marina Bay Street Circuit,2016,Felipe Massa,4,43,21:27:23,29.903,,,
Singapore,15,Marina Bay Street Circuit,2016,Max Verstappen,4,44,21:28:59,28.854,,,
Singapore,15,Marina Bay Street Circuit,2016,Lewis Hamilton,4,45,21:30:08,28.315,,,
Singapore,15,Marina Bay Street Circuit,2016,Kimi Raikkonen,4,46,21:31:56,28.954,,,
Singapore,15,Marina Bay Street Circuit,2016,Daniel Ricciardo,4,47,21:33:41,28.662,,,
Singapore,15,Marina Bay Street Circuit,2016,Esteban Ocon,4,45,21:34:04,42.368,,,
Singapore,15,Marina Bay Street Circuit,2016,Carlos Sainz,4,48,21:37:18,29.377,,,
Singapore,14,Marina Bay Street Circuit,2017,Lewis Hamilton,1,1,20:06:27,30.442,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniel Ricciardo,1,1,20:06:29,30.737,,,
Singapore,14,Marina Bay Street Circuit,2017,Nico Hulkenberg,1,1,20:06:30,31.032,,,
Singapore,14,Marina Bay Street Circuit,2017,Sergio Perez,1,1,20:06:31,30.709,,,
Singapore,14,Marina Bay Street Circuit,2017,Jolyon Palmer,1,1,20:06:33,30.785,,,
Singapore,14,Marina Bay Street Circuit,2017,Valtteri Bottas,1,1,20:06:33,30.444,,,
Singapore,14,Marina Bay Street Circuit,2017,Stoffel Vandoorne,1,1,20:06:35,31.55,,,
Singapore,14,Marina Bay Street Circuit,2017,Esteban Ocon,1,1,20:06:36,31.793,,,
Singapore,14,Marina Bay Street Circuit,2017,Carlos Sainz,1,1,20:06:37,32.689,,,
Singapore,14,Marina Bay Street Circuit,2017,Kevin Magnussen,1,1,20:06:39,32.701,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniil Kvyat,1,1,20:06:40,33.077,,,
Singapore,14,Marina Bay Street Circuit,2017,Fernando Alonso,1,1,20:06:42,36.9,,,
Singapore,14,Marina Bay Street Circuit,2017,Lance Stroll,1,1,20:06:43,37.403,,,
Singapore,14,Marina Bay Street Circuit,2017,Felipe Massa,1,1,20:06:44,38.464,,,
Singapore,14,Marina Bay Street Circuit,2017,Romain Grosjean,1,1,20:06:45,39.455,,,
Singapore,14,Marina Bay Street Circuit,2017,Marcus Ericsson,1,1,20:06:48,40.125,,,
Singapore,14,Marina Bay Street Circuit,2017,Pascal Wehrlein,1,1,20:06:49,40.506,,,
Singapore,14,Marina Bay Street Circuit,2017,Lewis Hamilton,2,2,20:09:49,24.368,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniel Ricciardo,2,2,20:09:51,24.402,,,
Singapore,14,Marina Bay Street Circuit,2017,Nico Hulkenberg,2,2,20:09:52,25.093,,,
Singapore,14,Marina Bay Street Circuit,2017,Sergio Perez,2,2,20:09:53,25.315,,,
Singapore,14,Marina Bay Street Circuit,2017,Valtteri Bottas,2,2,20:09:55,25.367,,,
Singapore,14,Marina Bay Street Circuit,2017,Jolyon Palmer,2,2,20:09:56,26.206,,,
Singapore,14,Marina Bay Street Circuit,2017,Stoffel Vandoorne,2,2,20:09:58,26.553,,,
Singapore,14,Marina Bay Street Circuit,2017,Esteban Ocon,2,2,20:09:59,26.532,,,
Singapore,14,Marina Bay Street Circuit,2017,Carlos Sainz,2,2,20:10:00,27.452,,,
Singapore,14,Marina Bay Street Circuit,2017,Kevin Magnussen,2,2,20:10:02,26.903,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniil Kvyat,2,2,20:10:04,27.015,,,
Singapore,14,Marina Bay Street Circuit,2017,Fernando Alonso,2,2,20:10:05,29.306,,,
Singapore,14,Marina Bay Street Circuit,2017,Lance Stroll,2,2,20:10:07,29.294,,,
Singapore,14,Marina Bay Street Circuit,2017,Felipe Massa,2,2,20:10:08,30.79,,,
Singapore,14,Marina Bay Street Circuit,2017,Romain Grosjean,2,2,20:10:10,31.32,,,
Singapore,14,Marina Bay Street Circuit,2017,Marcus Ericsson,2,2,20:10:12,38.886,,,
Singapore,14,Marina Bay Street Circuit,2017,Pascal Wehrlein,2,2,20:10:14,45.875,,,
Singapore,14,Marina Bay Street Circuit,2017,Lewis Hamilton,3,3,20:13:00,24.337,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniel Ricciardo,3,3,20:13:01,24.362,,,
Singapore,14,Marina Bay Street Circuit,2017,Nico Hulkenberg,3,3,20:13:03,24.964,,,
Singapore,14,Marina Bay Street Circuit,2017,Sergio Perez,3,3,20:13:04,25.288,,,
Singapore,14,Marina Bay Street Circuit,2017,Valtteri Bottas,3,3,20:13:05,25.432,,,
Singapore,14,Marina Bay Street Circuit,2017,Jolyon Palmer,3,3,20:13:07,25.113,,,
Singapore,14,Marina Bay Street Circuit,2017,Stoffel Vandoorne,3,3,20:13:08,24.543,,,
Singapore,14,Marina Bay Street Circuit,2017,Esteban Ocon,3,3,20:13:09,24.664,,,
Singapore,14,Marina Bay Street Circuit,2017,Carlos Sainz,3,3,20:13:10,25.356,,,
Singapore,14,Marina Bay Street Circuit,2017,Kevin Magnussen,3,3,20:13:11,25.509,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniil Kvyat,3,3,20:13:13,25.003,,,
Singapore,14,Marina Bay Street Circuit,2017,Fernando Alonso,3,3,20:13:15,25.626,,,
Singapore,14,Marina Bay Street Circuit,2017,Lance Stroll,3,3,20:13:16,25.584,,,
Singapore,14,Marina Bay Street Circuit,2017,Felipe Massa,3,3,20:13:17,25.731,,,
Singapore,14,Marina Bay Street Circuit,2017,Romain Grosjean,3,3,20:13:19,26.228,,,
Singapore,14,Marina Bay Street Circuit,2017,Marcus Ericsson,3,3,20:13:21,27.591,,,
Singapore,14,Marina Bay Street Circuit,2017,Pascal Wehrlein,3,3,20:13:22,27.865,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniel Ricciardo,4,11,20:30:55,29.658,,,
Singapore,14,Marina Bay Street Circuit,2017,Sergio Perez,4,11,20:31:20,30.128,,,
Singapore,14,Marina Bay Street Circuit,2017,Esteban Ocon,4,11,20:31:38,31.336,,,
Singapore,14,Marina Bay Street Circuit,2017,Kevin Magnussen,4,11,20:31:52,30.132,,,
Singapore,14,Marina Bay Street Circuit,2017,Nico Hulkenberg,4,12,20:33:56,30.725,,,
Singapore,14,Marina Bay Street Circuit,2017,Jolyon Palmer,4,12,20:34:10,30.015,,,
Singapore,14,Marina Bay Street Circuit,2017,Stoffel Vandoorne,4,12,20:34:19,30.39,,,
Singapore,14,Marina Bay Street Circuit,2017,Marcus Ericsson,4,13,20:37:20,31.714,,,
Singapore,14,Marina Bay Street Circuit,2017,Felipe Massa,4,17,20:46:40,29.685,,,
Singapore,14,Marina Bay Street Circuit,2017,Pascal Wehrlein,4,21,20:55:34,32.249,,,
Singapore,14,Marina Bay Street Circuit,2017,Kevin Magnussen,5,24,21:01:10,30.504,,,
Singapore,14,Marina Bay Street Circuit,2017,Felipe Massa,5,24,21:01:38,30.048,,,
Singapore,14,Marina Bay Street Circuit,2017,Lance Stroll,4,26,21:05:07,29.412,,,
Singapore,14,Marina Bay Street Circuit,2017,Carlos Sainz,4,27,21:06:44,30.093,,,
Singapore,14,Marina Bay Street Circuit,2017,Stoffel Vandoorne,5,27,21:06:56,36.138,,,
Singapore,14,Marina Bay Street Circuit,2017,Romain Grosjean,4,27,21:07:18,29.049,,,
Singapore,14,Marina Bay Street Circuit,2017,Esteban Ocon,5,27,21:07:19,29.173,,,
Singapore,14,Marina Bay Street Circuit,2017,Marcus Ericsson,5,27,21:07:36,50.617,,,
Singapore,14,Marina Bay Street Circuit,2017,Daniel Ricciardo,5,28,21:08:22,29.118,,,
Singapore,14,Marina Bay Street Circuit,2017,Valtteri Bottas,4,28,21:08:39,29.089,,,
Singapore,14,Marina Bay Street Circuit,2017,Nico Hulkenberg,5,28,21:08:46,30.005,,,
Singapore,14,Marina Bay Street Circuit,2017,Sergio Perez,5,28,21:08:49,29.186,,,
Singapore,14,Marina Bay Street Circuit,2017,Lewis Hamilton,4,29,21:10:11,28.466,,,
Singapore,14,Marina Bay Street Circuit,2017,Pascal Wehrlein,5,28,21:10:50,31.094,,,
Singapore,14,Marina Bay Street Circuit,2017,Jolyon Palmer,5,29,21:10:52,30.038,,,
Singapore,14,Marina Bay Street Circuit,2017,Marcus Ericsson,6,31,21:17:01,30.067,,,
Singapore,14,Marina Bay Street Circuit,2017,Felipe Massa,6,37,21:27:05,29.671,,,
Singapore,14,Marina Bay Street Circuit,2017,Nico Hulkenberg,6,38,21:28:16,01:08.4,,,
Singapore,14,Marina Bay Street Circuit,2017,Esteban Ocon,6,38,21:29:07,29.134,,,
Singapore,14,Marina Bay Street Circuit,2017,Kevin Magnussen,6,38,21:29:17,29.379,,,
Singapore,14,Marina Bay Street Circuit,2017,Pascal Wehrlein,6,37,21:30:39,32.183,,,
Singapore,15,Marina Bay Street Circuit,2018,Sergey Sirotkin,1,3,20:21:50,30.477,,,
Singapore,15,Marina Bay Street Circuit,2018,Sebastian Vettel,1,14,20:42:01,28.722,,,
Singapore,15,Marina Bay Street Circuit,2018,Brendon Hartley,1,14,20:42:40,29.912,,,
Singapore,15,Marina Bay Street Circuit,2018,Lewis Hamilton,1,15,20:43:42,28.946,,,
Singapore,15,Marina Bay Street Circuit,2018,Nico Hulkenberg,1,15,20:44:23,31.183,,,
Singapore,15,Marina Bay Street Circuit,2018,Valtteri Bottas,1,16,20:45:39,28.542,,,
Singapore,15,Marina Bay Street Circuit,2018,Romain Grosjean,1,16,20:46:12,29.517,,,
Singapore,15,Marina Bay Street Circuit,2018,Max Verstappen,1,17,20:47:19,29.681,,,
Singapore,15,Marina Bay Street Circuit,2018,Sergio Perez,1,17,20:47:51,29.978,,,
Singapore,15,Marina Bay Street Circuit,2018,Kimi Raikkonen,1,22,20:56:20,29.513,,,
Singapore,15,Marina Bay Street Circuit,2018,Pierre Gasly,1,26,21:04:28,28.931,,,
Singapore,15,Marina Bay Street Circuit,2018,Kevin Magnussen,1,26,21:04:30,29.408,,,
Singapore,15,Marina Bay Street Circuit,2018,Daniel Ricciardo,1,27,21:05:14,28.779,,,
Singapore,15,Marina Bay Street Circuit,2018,Sergio Perez,2,33,21:17:29,30.561,,,
Singapore,15,Marina Bay Street Circuit,2018,Brendon Hartley,2,36,21:22:59,29.464,,,
Singapore,15,Marina Bay Street Circuit,2018,Kevin Magnussen,2,36,21:23:01,30.711,,,
Singapore,15,Marina Bay Street Circuit,2018,Carlos Sainz,1,37,21:23:46,30.242,,,
Singapore,15,Marina Bay Street Circuit,2018,Fernando Alonso,1,38,21:25:29,29.922,,,
Singapore,15,Marina Bay Street Circuit,2018,Charles Leclerc,1,38,21:25:50,29.31,,,
Singapore,15,Marina Bay Street Circuit,2018,Sergio Perez,3,39,21:28:41,24.34,,,
Singapore,15,Marina Bay Street Circuit,2018,Lance Stroll,1,40,21:30:02,28.767,,,
Singapore,15,Marina Bay Street Circuit,2018,Stoffel Vandoorne,1,43,21:35:11,30.234,,,
Singapore,15,Marina Bay Street Circuit,2018,Marcus Ericsson,1,44,21:36:55,28.86,,,
Singapore,15,Marina Bay Street Circuit,2018,Sergey Sirotkin,2,45,21:39:51,34.022,,,
Singapore,15,Marina Bay Street Circuit,2018,Kevin Magnussen,3,48,21:44:52,29.324,,,
Singapore,15,Marina Bay Street Circuit,2019,Nico Hulkenberg,1,1,20:15:37,29.563,,,
Singapore,15,Marina Bay Street Circuit,2019,George Russell,1,1,20:15:56,38.752,,,
Singapore,15,Marina Bay Street Circuit,2019,Daniil Kvyat,1,12,20:35:59,28.799,,,
Singapore,15,Marina Bay Street Circuit,2019,Sergio Perez,1,13,20:37:45,29.082,,,
Singapore,15,Marina Bay Street Circuit,2019,Kimi Raikkonen,1,15,20:41:17,29.992,,,
Singapore,15,Marina Bay Street Circuit,2019,Kevin Magnussen,1,18,20:46:43,29.403,,,
Singapore,15,Marina Bay Street Circuit,2019,Sebastian Vettel,1,19,20:48:19,29.384,,,
Singapore,15,Marina Bay Street Circuit,2019,Max Verstappen,1,19,20:48:22,28.846,,,
Singapore,15,Marina Bay Street Circuit,2019,Charles Leclerc,1,20,20:50:05,29.168,,,
Singapore,15,Marina Bay Street Circuit,2019,Alex Albon,1,20,20:50:14,28.606,,,
Singapore,15,Marina Bay Street Circuit,2019,Lando Norris,1,20,20:50:16,30.397,,,
Singapore,15,Marina Bay Street Circuit,2019,Robert Kubica,1,21,20:52:58,29.033,,,
Singapore,15,Marina Bay Street Circuit,2019,Valtteri Bottas,1,22,20:53:46,29.234,,,
Singapore,15,Marina Bay Street Circuit,2019,Romain Grosjean,1,23,20:56:19,29.456,,,
Singapore,15,Marina Bay Street Circuit,2019,Lewis Hamilton,1,26,21:00:55,28.93,,,
Singapore,15,Marina Bay Street Circuit,2019,Lance Stroll,1,31,21:10:22,29.482,,,
Singapore,15,Marina Bay Street Circuit,2019,Pierre Gasly,1,32,21:12:09,32.482,,,
Singapore,15,Marina Bay Street Circuit,2019,Antonio Giovinazzi,1,34,21:16:02,29.07,,,
Singapore,15,Marina Bay Street Circuit,2019,Daniel Ricciardo,1,34,21:16:25,30.756,,,
Singapore,15,Marina Bay Street Circuit,2019,Romain Grosjean,2,35,21:18:29,43.576,,,
Singapore,15,Marina Bay Street Circuit,2019,Nico Hulkenberg,2,36,21:19:55,29.152,,,
Singapore,15,Marina Bay Street Circuit,2019,Daniil Kvyat,2,36,21:20:05,34.711,,,
Singapore,15,Marina Bay Street Circuit,2019,Carlos Sainz,2,35,21:20:33,30.623,,,
Singapore,15,Marina Bay Street Circuit,2019,Antonio Giovinazzi,2,36,21:20:38,28.96,,,
Singapore,15,Marina Bay Street Circuit,2019,Lance Stroll,2,41,21:32:33,39.188,,,
Singapore,15,Marina Bay Street Circuit,2019,Robert Kubica,2,44,21:38:24,30.321,,,
Singapore,15,Marina Bay Street Circuit,2019,Lance Stroll,3,44,21:39:08,29.46,,,
Singapore,15,Marina Bay Street Circuit,2019,Kevin Magnussen,2,56,22:04:12,30.916,,,
Singapore,17,Marina Bay Street Circuit,2022,Kevin Magnussen,1,7,21:23:45,39.247,,,
Singapore,17,Marina Bay Street Circuit,2022,George Russell,1,21,21:54:16,30.378,,,
Singapore,17,Marina Bay Street Circuit,2022,Pierre Gasly,1,33,22:19:45,29.867,,,
Singapore,17,Marina Bay Street Circuit,2022,Yuki Tsunoda,1,33,22:20:11,31.293,,,
Singapore,17,Marina Bay Street Circuit,2022,Valtteri Bottas,1,33,22:20:13,32.167,,,
Singapore,17,Marina Bay Street Circuit,2022,Kevin Magnussen,2,33,22:20:17,32.603,,,
Singapore,17,Marina Bay Street Circuit,2022,Charles Leclerc,1,34,22:20:56,32.058,,,
Singapore,17,Marina Bay Street Circuit,2022,Lewis Hamilton,1,34,22:21:36,41.019,,,
